"freq","word_input","word_pred"
436,"i'm looking","forward"
436,"to help","you"
436,"but at","least"
435,"and we","are"
435,"me know","what"
435,"i saw","a"
435,"something to","do"
435,"to know","that"
435,"have to","take"
435,"can you","follow"
434,"i was","the"
434,"for the","night"
433,"you coming","to"
433,"only one","who"
433,"you do","not"
433,"have a","nice"
433,"what i","was"
433,"i'm so","glad"
433,"because of","the"
433,"great time","at"
433,"great meeting","you"
433,"back to","sleep"
433,"i didn't","even"
433,"it to","me"
432,"it could","be"
432,"i have","some"
432,"me too","i"
432,"you were","a"
432,"you and","the"
432,"have to","make"
432,"for a","long"
431,"i'm so","happy"
431,"hope you","enjoy"
430,"right about","now"
430,"a little","more"
430,"people in","the"
430,"haven't been","on"
429,"for the","tweet"
429,"check them","out"
429,"if there","is"
429,"how is","it"
429,"about to","be"
429,"way too","much"
429,"much i","love"
428,"and you","will"
428,"seems like","a"
428,"the next","few"
428,"i hope","so"
428,"i am","now"
427,"it would","mean"
427,"the kind","words"
427,"have time","to"
427,"we are","looking"
427,"amazon services","llc"
426,"see you","all"
426,"congrats to","the"
426,"are on","the"
426,"i forgot","to"
426,"the sound","of"
426,"services llc","and"
425,"to for","the"
425,"up all","night"
425,"i think","its"
425,"you look","like"
425,"i didn't","have"
425,"get in","the"
424,"if i","were"
424,"to me","and"
424,"to be","here"
424,"i think","so"
424,"like a","great"
423,"me when","i"
423,"it is","so"
423,"excited about","the"
423,"i tried","to"
423,"st charles","county"
422,"we are","in"
422,"the most","important"
422,"the hell","is"
422,"i get","home"
421,"the key","to"
421,"i know","but"
421,"we don't","have"
421,"what am","i"
421,"i can","make"
421,"hope you","all"
421,"you for","all"
420,"i saw","you"
420,"on to","the"
420,"give a","fuck"
420,"for a","chance"
420,"a few","minutes"
420,"to get","me"
420,"out to","my"
419,"and then","i"
419,"quote of","the"
419,"so i","don't"
419,"it to","you"
418,"when i","have"
418,"you like","the"
418,"it when","i"
418,"going to","a"
417,"me so","i"
417,"right now","and"
417,"where can","i"
417,"to try","to"
417,"part of","my"
416,"i might","have"
416,"to go","see"
416,"a trip","to"
416,"can't wait","until"
416,"you love","me"
416,"hell of","a"
416,"i'm glad","you"
415,"you got","a"
415,"a new","one"
415,"i may","be"
414,"to be","my"
414,"it can","be"
414,"glad to","have"
413,"do you","need"
413,"it might","be"
413,"the ability","to"
413,"i can't","stop"
412,"i'm in","love"
412,"wish you","were"
412,"a few","years"
412,"do what","you"
412,"spreading the","word"
412,"st patrick's","day"
412,"it just","me"
411,"a pic","of"
411,"it was","good"
411,"more of","a"
411,"having a","good"
411,"hope everyone","has"
411,"beautiful day","in"
410,"a happy","birthday"
410,"you know","when"
410,"when you","can"
410,"in a","couple"
409,"give it","a"
409,"make me","feel"
409,"life is","good"
409,"to hear","the"
409,"to do","some"
409,"is to","be"
409,"feet on","for"
408,"so glad","i"
408,"to win","the"
408,"you live","in"
408,"headed to","the"
408,"this is","so"
408,"i would","do"
408,"try to","get"
407,"a good","way"
407,"to the","game"
407,"where did","you"
407,"love love","love"
407,"and you","can"
406,"you feel","better"
406,"in less","than"
406,"send you","a"
406,"i dont","have"
406,"it was","an"
406,"to be","with"
406,"here we","come"
406,"it's a","beautiful"
406,"to get","this"
406,"all my","friends"
406,"just a","few"
405,"if you","would"
405,"how many","people"
405,"in the","works"
405,"do you","guys"
405,"seem to","be"
405,"i'm looking","for"
405,"to the","world"
404,"you know","you're"
404,"is the","day"
404,"do i","get"
404,"that makes","me"
404,"why don't","you"
404,"do it","again"
404,"wanted to","say"
403,"here in","the"
403,"you would","like"
403,"how much","you"
403,"want to","talk"
403,"hope you're","having"
402,"was supposed","to"
402,"i'll let","you"
402,"thank you","all"
402,"i can","help"
402,"and i'm","not"
402,"i hope","that"
402,"to all","our"
402,"and we","can"
402,"as far","as"
402,"just going","to"
402,"i think","i'll"
401,"by the","end"
401,"is full","of"
401,"need to","talk"
401,"pretty sure","i"
400,"going on","in"
400,"up on","my"
400,"to follow","you"
400,"see if","i"
400,"have a","few"
400,"to see","him"
400,"how r","u"
399,"be in","a"
399,"see you","again"
399,"i'm working","on"
399,"the bottom","of"
399,"it but","i"
399,"gonna have","to"
399,"of my","friends"
398,"is what","i"
398,"it must","be"
397,"i hope","it"
397,"see you","guys"
397,"in time","for"
397,"the follow","i"
396,"you think","about"
396,"we all","know"
396,"a copy","of"
396,"some of","your"
396,"say hi","to"
396,"so i","guess"
396,"that sounds","like"
396,"to stop","by"
396,"for me","i"
395,"and you","are"
395,"the heads","up"
395,"hope you","can"
395,"if you","wanna"
395,"just a","little"
395,"and will","be"
395,"you're having","a"
394,"i saw","the"
394,"great to","hear"
394,"you but","i"
394,"get a","free"
393,"in the","dark"
393,"sure to","check"
393,"i'm ready","for"
392,"all about","the"
392,"have a","safe"
392,"i get","my"
392,"what is","this"
391,"need to","see"
391,"for me","and"
391,"you make","it"
391,"i've got","a"
391,"yeah i","know"
390,"with you","and"
390,"that it","is"
390,"see you","tomorrow"
389,"the amount","of"
389,"i can","only"
388,"back to","you"
388,"dont want","to"
388,"to see","them"
388,"me but","i"
388,"you should","follow"
387,"been a","while"
387,"i appreciate","it"
387,"the best","part"
387,"working on","my"
387,"same to","you"
387,"for those","who"
386,"on twitter","and"
386,"you see","the"
386,"back to","school"
386,"go out","to"
385,"for the","past"
385,"to live","in"
385,"the first","day"
385,"would be","nice"
385,"just told","me"
385,"can get","a"
385,"it's not","a"
385,"the next","one"
384,"i dont","want"
384,"now that","i"
384,"going to","take"
384,"the one","that"
384,"for a","free"
384,"do you","mean"
384,"you i","love"
384,"hope you","enjoyed"
383,"for no","reason"
383,"to be","one"
383,"big fan","of"
383,"don't give","a"
383,"i have","not"
383,"i'm not","the"
383,"is that","the"
383,"are you","looking"
383,"when i","saw"
383,"looks like","the"
382,"to check","it"
382,"what i","can"
382,"why do","people"
382,"i'm on","the"
382,"the future","of"
382,"today is","my"
382,"or at","least"
381,"thing to","do"
381,"i saw","that"
381,"i dont","think"
381,"for the","summer"
381,"million or","cents"
380,"is making","me"
380,"at the","top"
380,"love me","some"
380,"able to","get"
379,"talking to","you"
379,"i feel","bad"
379,"off to","a"
379,"may have","to"
379,"there are","a"
379,"let's do","it"
379,"hope everyone","is"
378,"might be","the"
378,"if it","is"
378,"know how","i"
378,"more and","more"
378,"just let","me"
378,"up in","a"
378,"told me","to"
378,"i'm in","a"
378,"need more","followers"
377,"i love","them"
377,"we are","the"
377,"stop by","the"
377,"in case","you"
377,"thanks again","for"
377,"what you","mean"
377,"right now","but"
377,"the start","of"
377,"keep an","eye"
376,"in my","house"
376,"to make","you"
376,"on the","internet"
376,"i can't","find"
376,"me if","i"
376,"he has","a"
376,"in for","a"
376,"for a","bit"
376,"make my","day"
376,"i hate","being"
376,"come on","down"
376,"no no","no"
375,"i just","found"
375,"just got","done"
375,"for the","heads"
375,"he was","a"
375,"think it","was"
375,"if you're","in"
375,"its time","to"
374,"to be","done"
374,"time at","the"
374,"i missed","you"
374,"but you","can"
374,"going to","start"
374,"well at","least"
373,"just made","my"
373,"know when","you"
373,"and for","the"
373,"out of","bed"
373,"you to","the"
372,"i could","get"
372,"for my","birthday"
372,"is wrong","with"
372,"so i","have"
372,"i can't","sleep"
372,"game of","thrones"
372,"to watch","it"
372,"big thanks","to"
372,"i'm tired","of"
372,"thank you","rt"
372,"find a","way"
371,"i will","follow"
371,"i want","my"
371,"to find","the"
371,"i'm on","my"
371,"for a","little"
370,"out to","be"
370,"signed up","for"
370,"my last","tweet"
370,"no one","can"
370,"give up","on"
370,"to the","show"
369,"everyone had","a"
369,"if u","want"
369,"tip of","the"
369,"now i","am"
369,"don't need","to"
369,"how do","we"
368,"on our","way"
368,"means a","lot"
368,"got to","see"
368,"i bet","you"
368,"think i","can"
368,"time to","start"
368,"its going","to"
368,"things to","do"
367,"around the","world"
367,"not sure","i"
367,"you already","know"
367,"hear from","you"
367,"a really","good"
367,"you liked","it"
367,"any of","the"
367,"is a","very"
367,"agree with","you"
366,"the best","day"
366,"so good","to"
366,"front of","the"
366,"the idea","of"
366,"to go","with"
366,"you tell","me"
366,"it is","to"
366,"did you","have"
366,"to connect","with"
366,"take a","nap"
366,"for being","a"
366,"the most","amazing"
366,"i will","always"
366,"so happy","for"
365,"hope everyone","had"
365,"they want","to"
365,"like a","man"
365,"you know","who"
365,"only way","to"
365,"let's do","this"
365,"but i","like"
364,"up at","the"
364,"the point","of"
364,"much to","do"
364,"me i","will"
364,"is so","good"
364,"at the","bar"
364,"but i","was"
364,"must be","a"
364,"just in","time"
364,"love the","new"
364,"and i","still"
363,"i was","gonna"
363,"to see","u"
363,"long as","you"
363,"feel the","same"
363,"hard to","get"
363,"was on","the"
362,"you don't","need"
362,"it if","you"
362,"a nice","day"
362,"i'm gonna","be"
362,"with my","mom"
362,"i still","love"
361,"thanks for","a"
361,"front of","me"
361,"did you","do"
361,"i've never","been"
361,"i find","it"
361,"in a","relationship"
361,"the best","in"
361,"if you're","a"
361,"people who","are"
360,"there are","some"
360,"ha ha","ha"
360,"that we","are"
360,"you do","it"
360,"all the","best"
360,"even if","you"
360,"to write","a"
360,"preheat oven","to"
359,"wait to","go"
359,"i was","wondering"
359,"be interested","in"
359,"is at","the"
359,"the chance","to"
359,"i don't","really"
359,"i think","this"
358,"a hard","time"
358,"on the","list"
358,"it would","make"
358,"a follow","back"
358,"the united","states"
358,"get on","the"
357,"for all","you"
357,"can't believe","i"
357,"is killing","me"
357,"you know","it's"
357,"hope you","get"
357,"to hear","you"
357,"i just","have"
356,"my new","favorite"
356,"a great","idea"
356,"the time","i"
356,"right back","at"
356,"how did","i"
356,"i am","still"
356,"and you","know"
356,"not a","fan"
356,"a glass","of"
356,"and i","got"
356,"you should","come"
355,"at my","house"
355,"was trying","to"
355,"to be","happy"
355,"you for","a"
355,"i just","wanted"
355,"feel bad","for"
355,"what was","the"
355,"how about","a"
355,"take advantage","of"
355,"much better","than"
355,"i hope","they"
355,"forward to","hearing"
354,"come out","to"
354,"you to","be"
354,"what makes","you"
354,"and ready","to"
354,"so so","so"
353,"at least","one"
353,"know how","it"
353,"my year","old"
353,"of the","people"
353,"have a","feeling"
353,"a huge","fan"
353,"going to","miss"
352,"to be","home"
352,"to your","tweets"
352,"how to","do"
352,"it was","awesome"
352,"if i","get"
352,"what do","i"
352,"here at","the"
352,"you can","see"
352,"keep up","with"
352,"was the","first"
352,"i’m not","going"
351,"i listen","to"
351,"to use","the"
351,"to do","what"
351,"not the","same"
351,"the other","side"
351,"tell your","friends"
351,"you're the","best"
351,"i remember","when"
351,"may be","the"
351,"while i","was"
351,"excited to","have"
351,"maybe i","should"
350,"it for","the"
350,"the sun","is"
350,"what happens","when"
350,"live in","a"
350,"happy to","have"
349,"hours of","sleep"
349,"as bad","as"
349,"new york","city"
349,"to get","off"
349,"come in","and"
349,"should have","been"
349,"me right","now"
349,"and i","hope"
349,"to learn","more"
348,"are trying","to"
348,"now i","can"
348,"time of","year"
348,"follow back","please"
348,"friends and","family"
348,"are you","gonna"
347,"in the","playoffs"
347,"if you","had"
347,"you guys","have"
347,"in my","car"
347,"make a","difference"
347,"on my","face"
347,"we miss","you"
347,"be happy","to"
346,"you want","a"
346,"i don't","feel"
346,"i see","a"
346,"and check","out"
346,"on right","now"
346,"you can","have"
346,"on a","new"
346,"and they","are"
346,"the art","of"
345,"in the","room"
345,"all i","need"
345,"need to","come"
345,"good morning","to"
345,"happy for","you"
345,"you enjoyed","it"
345,"this morning","and"
345,"had a","wonderful"
345,"could have","been"
344,"u so","much"
344,"a great","one"
344,"i was","born"
344,"and no","one"
344,"friday the","13th"
344,"would make","my"
344,"was great","to"
344,"in the","way"
343,"is the","one"
343,"never heard","of"
343,"i did","it"
343,"can i","have"
343,"about to","start"
343,"bout to","go"
342,"to say","it"
342,"on the","couch"
342,"when you","see"
342,"the state","of"
342,"to worry","about"
342,"no one","else"
342,"catch up","on"
341,"the same","as"
341,"think i'm","going"
341,"not want","to"
341,"to be","more"
341,"to get","ready"
341,"it sounds","like"
341,"a bottle","of"
341,"join us","at"
341,"if you","see"
341,"knows how","to"
341,"forward to","meeting"
340,"rest in","peace"
340,"i miss","u"
340,"you will","never"
340,"good luck","on"
340,"still trying","to"
340,"i hope","your"
340,"great day","to"
340,"i'll be","back"
340,"is all","about"
340,"i have","so"
339,"the death","of"
339,"me feel","like"
339,"rt thank","you"
339,"i need","you"
339,"happy to","see"
339,"in los","angeles"
339,"get at","me"
339,"just me","or"
